epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,1476.83,0.38345,0.74573,0.98495,0.83739,0.84158,0.89218,0.7939,0.24723,3.03516,0.58227,4.06e-05,4.06e-05,4.06e-05
26,1535.6,0.38014,0.73708,0.99589,0.68476,0.80198,0.802,0.65494,0.3141,4.26283,0.66129,3.8125e-05,3.8125e-05,3.8125e-05
27,1593.46,0.37261,0.73682,0.97612,0.82882,0.81496,0.88261,0.77122,0.24909,2.77826,0.58568,3.565e-05,3.565e-05,3.565e-05
28,1651.17,0.36901,0.71903,0.98365,0.79172,0.87129,0.89443,0.78185,0.25647,3.35482,0.5858,3.3175e-05,3.3175e-05,3.3175e-05
29,1709.06,0.37698,0.72761,0.9983,0.76724,0.81683,0.8533,0.72004,0.29194,3.47046,0.63365,3.07e-05,3.07e-05,3.07e-05
30,1766.9,0.37003,0.68507,0.97467,0.80836,0.85615,0.89691,0.78458,0.2541,3.29625,0.58221,2.8225e-05,2.8225e-05,2.8225e-05
31,1829.16,0.37762,0.69659,1.00017,0.71889,0.88622,0.86856,0.74379,0.28049,3.91471,0.616,2.575e-05,2.575e-05,2.575e-05
32,1886.94,0.36306,0.6822,0.97738,0.81574,0.86634,0.89636,0.79571,0.24245,3.05612,0.57573,2.3275e-05,2.3275e-05,2.3275e-05
33,1945.49,0.3547,0.70006,0.96446,0.8279,0.85731,0.90324,0.79689,0.24627,3.24971,0.57755,2.08e-05,2.08e-05,2.08e-05
34,2004.1,0.35053,0.65982,0.95386,0.8108,0.87129,0.8974,0.79353,0.24551,3.70121,0.57777,1.8325e-05,1.8325e-05,1.8325e-05
35,2061.87,0.36236,0.71045,0.9699,0.83948,0.83663,0.89818,0.79083,0.24073,3.18486,0.57051,1.585e-05,1.585e-05,1.585e-05
36,2119.61,0.35079,0.66138,0.96712,0.77552,0.87129,0.89167,0.77615,0.25203,3.2242,0.58459,1.3375e-05,1.3375e-05,1.3375e-05
37,2177.27,0.34874,0.69397,0.96089,0.82605,0.85644,0.89904,0.79329,0.23744,3.4523,0.57071,1.09e-05,1.09e-05,1.09e-05
38,2235.04,0.34784,0.64252,0.95651,0.82689,0.8513,0.89661,0.78806,0.23923,3.45651,0.57084,8.425e-06,8.425e-06,8.425e-06
39,2292.77,0.34325,0.71923,0.95848,0.81999,0.86139,0.89648,0.79282,0.23973,3.43555,0.57398,5.95e-06,5.95e-06,5.95e-06
40,2350.52,0.35207,0.64149,0.96688,0.8146,0.84831,0.89506,0.78935,0.24231,3.51026,0.57535,3.475e-06,3.475e-06,3.475e-06
